0,1,2,3,4,5,6,7,8,9,10,11,12,13
2,2,0,2,1,0,0,0,1,0,10,-1,83,100
1,2,0,1,2,0,0,0,0,1,10,-1,85,100
2,1,0,0,1,2,2,1,2,0,10,-1,79,100
2,2,1,2,1,0,0,1,2,0,10,-1,78,100
2,1,1,0,0,2,1,2,0,1,10,-1,79,100
0,1,0,0,0,1,2,0,2,2,10,-1,87,100
2,1,0,1,2,2,1,1,2,2,10,-1,82,100
2,1,0,1,2,1,2,2,1,1,10,-1,85,100
1,0,2,1,1,0,0,1,0,0,10,-1,84,100
0,0,1,1,2,1,1,1,2,0,10,-1,75,100
1,2,1,2,1,2,2,0,1,1,10,-1,81,100
0,0,2,0,2,2,1,2,0,0,10,-1,80,100
1,2,0,1,2,0,2,0,0,2,10,-1,84,100
1,0,2,0,1,0,0,1,0,2,10,-1,85,100
1,1,0,1,0,2,0,0,1,0,10,-1,78,100
0,2,2,0,1,0,2,0,2,2,10,-1,82,100
2,0,2,0,2,0,1,0,2,1,10,-1,79,100
1,1,0,1,2,0,1,1,2,1,10,-1,84,100
2,0,2,0,2,1,1,1,0,2,10,-1,80,100
0,1,0,0,1,1,1,2,0,2,10,-1,87,100
2,1,0,0,1,0,0,2,0,1,10,-1,86,100
2,0,2,1,1,1,0,0,1,0,10,-1,82,100
0,2,2,0,1,2,1,1,0,0,10,-1,88,100
2,2,1,0,0,2,2,2,1,2,10,-1,80,100
2,1,0,2,2,2,1,0,2,1,10,-1,81,100
1,2,2,1,2,0,1,2,1,0,10,-1,89,100
0,2,2,0,2,1,2,0,0,2,10,-1,84,100
2,0,0,2,0,1,2,0,2,1,10,-1,89,100
1,0,1,2,0,1,1,1,2,1,10,-1,90,100
2,0,1,0,1,2,1,0,2,1,10,-1,81,100
0,2,0,1,2,1,2,1,2,1,10,-1,83,100
2,1,1,2,2,0,0,1,0,2,10,-1,88,100
2,1,2,0,1,0,2,0,1,1,10,-1,89,100
1,1,2,2,0,0,2,1,0,1,10,-1,78,100
2,1,0,1,0,2,1,1,0,0,10,-1,80,100
0,2,1,2,0,2,2,0,2,1,10,-1,85,100
0,2,1,2,2,0,0,2,0,0,10,-1,80,100
1,1,2,2,1,2,0,2,1,1,10,-1,82,100
0,0,2,2,2,0,1,2,2,1,10,-1,87,100
2,0,0,0,1,0,0,2,1,2,10,-1,77,100
1,0,2,1,2,0,1,2,2,2,10,-1,83,100
2,0,0,1,2,0,1,1,1,0,10,-1,83,100
2,1,2,2,1,1,0,1,2,2,10,-1,88,100
1,2,2,1,1,2,0,2,0,2,10,-1,80,100
0,1,0,0,1,0,1,0,2,1,10,-1,87,100
2,2,2,1,2,2,2,0,1,0,10,-1,89,100
2,0,0,0,2,2,0,1,2,1,10,-1,78,100
0,2,1,0,2,2,0,0,1,1,10,-1,84,100
0,2,1,1,2,0,2,2,0,1,10,-1,82,101
1,0,1,2,2,0,2,1,2,0,10,-1,86,101
1,2,1,1,2,1,1,0,1,2,10,-1,87,101
1,1,0,0,0,2,0,1,0,1,10,-1,77,101
0,0,2,0,1,0,0,0,2,0,10,-1,83,101
1,1,0,2,1,0,2,1,0,0,10,-1,82,101
2,0,2,2,2,0,1,0,2,1,10,-1,88,101
1,2,0,1,2,0,2,1,1,2,10,-1,86,101
1,0,1,1,0,0,2,0,0,1,10,-1,89,101
2,2,0,2,0,2,1,0,1,0,10,-1,81,101
2,2,0,2,0,1,0,2,1,0,10,-1,82,101
0,1,2,2,1,2,1,2,0,2,10,-1,77,101
0,2,0,2,0,0,0,1,2,1,10,-1,90,101
0,0,0,2,0,1,2,0,0,2,10,-1,91,101
2,1,0,1,0,2,1,0,0,0,10,-1,81,101
1,1,0,1,0,2,0,1,2,0,10,-1,80,101
0,0,0,1,1,1,2,1,2,0,10,-1,81,101
2,1,2,2,1,0,0,1,2,2,10,-1,87,101
1,0,0,2,2,0,2,0,1,0,10,-1,81,101
2,1,1,1,2,0,0,2,1,0,10,-1,85,101
1,0,1,0,1,1,1,2,0,2,10,-1,90,101
2,1,0,0,1,1,1,2,0,2,10,-1,89,101
2,0,2,2,1,0,1,2,0,0,10,-1,86,101
1,0,2,1,0,0,0,1,2,2,10,-1,84,101
0,0,1,2,2,1,0,0,2,0,10,-1,78,101
0,1,0,1,1,2,0,2,1,0,10,-1,81,101
0,2,2,0,0,1,2,1,0,0,10,-1,89,101
2,1,1,2,1,0,1,1,2,2,10,-1,86,101
1,1,0,2,0,1,0,1,2,0,10,-1,80,101
2,2,0,1,0,0,1,2,0,1,10,-1,79,101
0,2,0,1,1,1,1,0,2,0,10,-1,85,101
0,1,2,0,1,1,2,2,2,0,10,-1,86,101
2,0,0,2,1,0,1,0,1,0,10,-1,82,101
2,2,2,0,0,2,0,1,2,2,10,-1,74,101
1,0,1,0,0,2,0,2,2,1,10,-1,89,101
2,1,2,2,1,1,0,1,1,2,10,-1,89,101
2,2,2,1,0,2,1,1,0,2,10,-1,77,101
2,0,0,1,1,0,2,1,1,2,10,-1,78,101
1,1,0,1,0,2,2,0,1,0,10,-1,80,101
0,0,2,1,1,1,2,0,1,0,10,-1,82,101
1,2,1,2,2,2,0,1,0,1,10,-1,81,101
2,1,1,2,0,2,1,0,2,1,10,-1,83,101
2,0,1,1,1,0,1,2,0,2,10,-1,73,101
0,1,1,0,1,2,2,0,1,2,10,-1,89,101
1,2,0,1,0,0,2,1,0,2,10,-1,83,101
2,2,0,2,0,0,0,1,1,2,10,-1,90,101
0,1,2,0,1,2,1,1,0,2,10,-1,86,101
1,2,1,1,1,1,2,0,1,2,10,-1,85,101
1,0,2,1,1,0,2,2,1,2,10,-1,84,101
0,2,1,0,1,0,0,2,1,1,10,-1,83,101
2,0,2,0,2,0,0,1,1,2,10,-1,81,101
0,1,1,0,0,2,1,2,0,1,10,-1,80,101
0,1,2,0,1,1,1,2,0,0,10,-1,86,101
1,1,2,1,1,2,0,2,0,2,10,-1,81,101
0,0,0,0,1,2,2,1,2,0,10,-1,80,101
0,2,1,2,1,2,2,0,1,0,10,-1,84,101
0,0,2,1,1,2,1,2,2,0,10,-1,81,101
2,0,1,2,1,1,0,2,1,0,10,-1,83,101
0,2,2,1,0,2,0,0,1,2,10,-1,85,101
2,2,2,1,1,2,0,2,1,0,10,-1,89,101
1,0,2,2,2,0,2,0,1,2,10,-1,81,101
2,1,0,1,2,1,2,1,0,0,10,-1,85,101
1,1,0,2,2,2,0,1,2,1,10,-1,82,101
2,1,0,0,1,2,1,2,1,0,10,-1,83,101
1,2,0,1,0,2,2,0,2,2,10,-1,85,101
0,2,0,2,1,2,0,2,1,1,10,-1,82,101
0,0,1,0,0,1,2,2,2,0,10,-1,89,101
0,0,2,2,0,0,0,1,2,1,10,-1,88,101
2,0,1,0,1,2,0,2,0,1,10,-1,87,101
2,2,2,2,0,2,0,1,2,0,10,-1,74,101
0,1,2,1,1,1,0,0,2,0,10,-1,83,101
0,2,0,0,2,1,0,2,0,1,10,-1,85,101
2,0,0,2,0,2,1,2,2,2,10,-1,89,101
1,1,0,1,0,1,2,1,0,2,10,-1,79,101
2,2,2,0,1,1,0,2,1,2,10,-1,79,101
0,2,0,2,1,2,1,0,2,1,10,-1,83,101
0,2,0,1,2,1,0,1,1,0,10,-1,89,101
0,1,1,1,0,1,0,1,2,1,10,-1,77,101
2,0,0,0,1,0,2,2,1,2,10,-1,78,101
0,2,2,2,0,1,1,0,2,1,10,-1,85,101
2,0,2,1,1,0,1,0,0,0,10,-1,86,101
0,2,2,0,2,1,2,1,0,1,10,-1,85,101
1,0,1,0,0,2,2,0,1,2,10,-1,87,101
0,1,0,1,0,1,2,2,1,0,10,-1,81,101
0,2,0,0,1,2,0,2,1,2,10,-1,87,101
0,0,0,2,0,1,2,2,0,1,10,-1,91,101
1,0,2,1,0,0,1,1,1,2,10,-1,85,101
2,2,1,0,2,1,0,2,1,1,10,-1,82,101
1,2,1,2,1,2,1,0,1,0,10,-1,84,101
1,0,0,0,2,0,2,0,0,1,10,-1,77,101
2,1,1,2,1,1,0,1,2,2,10,-1,88,101
2,1,1,0,2,1,2,0,2,1,10,-1,83,101
1,0,1,2,0,1,1,0,1,2,10,-1,79,101
0,0,0,1,2,2,1,0,2,0,10,-1,79,101
2,1,2,1,0,0,1,1,0,2,10,-1,89,101
1,2,2,1,1,2,2,0,0,1,10,-1,88,101
1,2,1,0,0,2,0,2,2,2,10,-1,86,101
2,0,0,2,2,1,0,1,2,0,10,-1,80,101
1,0,1,1,1,0,2,0,2,1,10,-1,89,101
2,0,1,1,0,2,2,2,1,2,10,-1,80,101
1,0,1,1,0,2,2,0,1,0,10,-1,87,101
1,0,1,0,2,0,1,2,1,0,10,-1,87,101
2,1,1,2,0,1,2,0,2,1,10,-1,87,101
1,2,0,0,2,0,2,0,1,1,10,-1,79,101
1,2,2,1,0,2,1,1,0,2,10,-1,83,101
0,1,1,0,1,1,1,2,1,0,10,-1,90,101
1,2,1,1,2,2,2,0,0,1,10,-1,88,101
2,2,2,0,0,0,1,0,1,2,10,-1,81,101
2,0,1,0,2,1,2,0,0,1,10,-1,86,101
1,0,2,2,0,1,0,1,0,2,10,-1,83,101
2,2,0,1,0,1,0,2,0,2,10,-1,84,101
0,0,0,1,0,1,1,0,2,0,10,-1,85,101
1,2,0,0,1,2,2,0,2,2,10,-1,84,101
0,1,0,0,1,2,1,0,0,2,10,-1,86,101
0,1,2,1,1,0,2,0,1,2,10,-1,80,101
0,2,2,2,1,2,1,2,2,0,10,-1,77,101
2,0,1,0,2,1,0,2,2,0,10,-1,83,101
1,0,0,1,2,0,2,1,1,1,10,-1,89,101
1,0,2,2,2,0,1,1,2,1,10,-1,87,101
2,2,2,1,2,0,2,1,1,0,10,-1,90,101
1,1,2,1,1,2,2,0,1,0,10,-1,88,101
0,2,0,2,1,0,2,2,1,1,10,-1,82,101
2,1,2,0,0,1,2,0,0,2,10,-1,87,101
0,2,2,2,2,0,1,2,2,1,10,-1,88,101
2,2,1,2,2,1,0,1,0,2,10,-1,83,101
1,0,0,0,1,1,2,2,0,2,10,-1,87,101
2,1,2,0,1,1,0,1,2,0,10,-1,88,101
1,0,2,2,0,2,1,1,2,0,10,-1,88,101
0,1,2,1,0,2,0,2,0,2,10,-1,83,101
1,2,2,0,1,2,0,0,2,2,10,-1,84,101
2,1,1,0,2,1,0,2,2,1,10,-1,83,101
1,1,1,0,2,1,0,0,2,1,10,-1,77,101
1,1,0,0,0,1,2,2,0,2,10,-1,88,101
1,1,0,0,2,0,1,0,0,1,10,-1,76,101
0,2,2,2,0,1,2,0,1,1,10,-1,82,101
0,2,0,2,0,1,0,0,2,1,10,-1,85,101
0,2,1,2,2,2,0,2,0,2,10,-1,81,101
0,1,0,2,1,0,0,0,1,0,10,-1,79,101
1,0,1,0,1,2,1,1,0,2,10,-1,85,101
2,0,2,2,0,0,2,1,2,2,10,-1,88,101
2,2,2,1,2,0,1,2,2,1,10,-1,91,101
0,2,2,0,1,2,1,0,0,0,10,-1,89,101
2,0,1,0,0,1,2,2,0,2,10,-1,87,101
2,2,1,1,1,2,0,1,0,0,10,-1,88,101
0,0,2,0,1,2,1,2,0,2,10,-1,80,101
1,0,2,0,0,1,0,2,1,2,10,-1,83,101
2,2,0,2,2,0,0,1,2,2,10,-1,88,101
0,0,0,1,1,2,1,1,2,0,10,-1,78,101
2,2,2,1,2,0,1,1,2,0,10,-1,91,101
0,2,1,1,1,2,0,1,0,0,10,-1,86,101
0,2,1,0,2,0,0,0,0,0,10,-1,86,101
1,0,0,1,1,0,2,0,0,1,10,-1,89,101
2,0,0,0,0,2,0,1,0,2,10,-1,74,101
1,2,2,0,2,2,1,1,0,1,10,-1,80,101
0,2,0,2,1,2,1,0,0,0,10,-1,89,101
2,0,2,2,0,1,0,2,2,1,10,-1,86,101
0,1,0,0,0,1,0,2,0,1,10,-1,86,101
2,2,1,1,1,2,0,0,1,0,10,-1,88,101
0,2,1,2,2,0,2,1,0,1,10,-1,83,101
0,0,2,0,0,0,1,0,2,0,10,-1,83,101
0,0,0,2,0,1,0,2,2,1,10,-1,90,101
0,1,1,0,2,1,0,0,2,1,10,-1,83,101
1,2,1,2,0,2,2,0,0,2,10,-1,85,101
1,0,2,2,0,0,0,1,2,1,10,-1,89,101
1,2,2,1,2,0,1,0,2,0,10,-1,90,101
1,2,2,2,1,0,2,0,1,1,10,-1,79,101
2,1,0,0,2,1,0,2,2,0,10,-1,83,101
2,1,2,0,1,1,2,0,2,2,10,-1,90,101
1,0,0,1,0,2,0,2,1,2,10,-1,85,101
1,0,0,1,0,0,2,0,1,1,10,-1,88,101
1,2,0,2,0,2,1,2,1,0,10,-1,89,101
1,2,0,1,1,2,0,0,1,1,10,-1,86,101
1,0,1,2,2,0,1,2,2,1,10,-1,87,101
0,2,0,0,2,2,1,2,2,0,10,-1,89,101
0,1,1,0,0,1,2,2,1,0,10,-1,89,101
2,1,2,2,0,1,1,2,0,1,10,-1,86,101
1,0,2,0,0,2,1,0,1,2,10,-1,81,101
2,2,2,2,1,1,2,0,1,0,10,-1,80,101
1,0,2,0,1,0,0,0,1,0,10,-1,85,101
1,1,2,1,0,2,2,1,0,2,10,-1,83,101
0,2,2,2,1,1,2,0,1,0,10,-1,78,101
2,1,1,2,1,0,0,1,2,0,10,-1,86,101
1,2,2,0,0,2,1,0,0,1,10,-1,78,101
0,1,1,2,1,2,1,2,0,1,10,-1,77,101
2,1,2,1,2,2,2,0,1,0,10,-1,90,101
1,2,0,2,0,2,1,1,2,0,10,-1,88,101
2,1,0,0,1,2,2,1,2,1,10,-1,80,101
0,0,0,2,2,0,1,0,2,1,10,-1,89,101
2,1,1,2,1,2,0,0,1,0,10,-1,79,101
2,0,1,1,0,0,2,1,1,2,10,-1,78,101
1,0,2,2,1,0,2,2,1,0,10,-1,83,101
2,1,2,1,0,1,2,1,0,0,10,-1,82,101
2,0,0,0,2,1,0,1,2,2,10,-1,79,101
1,2,0,0,0,2,0,1,2,1,10,-1,73,101
2,1,0,0,0,0,2,2,1,2,10,-1,84,101
1,0,1,2,0,2,1,2,2,1,10,-1,89,101
1,2,1,0,0,0,2,1,0,2,10,-1,82,101
1,0,2,1,2,1,1,0,2,2,10,-1,83,101
0,0,1,0,1,1,2,2,1,0,10,-1,90,101
0,0,0,1,1,0,1,2,0,0,10,-1,74,101
0,2,1,1,2,1,2,2,0,0,10,-1,87,101
1,0,1,0,2,1,0,0,2,2,10,-1,82,101
1,1,0,0,1,2,1,1,0,2,10,-1,86,101
2,0,2,0,2,0,2,1,2,2,10,-1,84,101
0,1,0,1,0,1,1,2,2,0,10,-1,81,101
2,2,1,2,0,1,1,2,0,2,10,-1,84,101
0,2,1,1,2,0,1,0,1,2,10,-1,87,101
0,0,0,2,2,0,0,1,2,1,10,-1,88,101
1,2,1,1,2,2,1,0,1,0,10,-1,88,101
0,1,1,0,1,2,2,1,0,0,10,-1,89,101
2,1,0,2,0,1,2,2,0,0,10,-1,84,101
1,2,1,2,1,1,0,2,1,1,10,-1,81,101
0,1,0,0,2,1,2,0,1,1,10,-1,86,101
1,1,2,1,2,2,1,0,1,1,10,-1,88,101
1,2,2,1,2,0,2,2,2,1,10,-1,91,101
1,0,1,1,2,0,0,1,2,0,10,-1,86,101
0,1,0,1,1,1,2,0,2,0,10,-1,81,101
1,1,0,1,1,1,2,1,0,1,10,-1,83,101
0,0,2,1,2,1,2,2,1,0,10,-1,78,101
1,2,1,0,1,0,0,1,2,1,10,-1,76,101
2,1,0,1,1,2,1,1,2,2,10,-1,83,101
1,1,1,0,1,2,0,1,1,0,10,-1,91,101
2,0,2,0,2,0,1,1,0,2,10,-1,81,101
0,0,1,0,2,1,0,1,0,0,10,-1,74,101
0,1,0,0,0,1,1,2,0,0,10,-1,88,101
0,1,0,0,1,1,1,2,2,0,10,-1,88,101
1,0,0,2,2,2,1,0,0,1,10,-1,81,101
0,2,2,2,1,0,0,2,2,0,10,-1,77,101
2,0,1,2,0,1,2,0,2,0,10,-1,86,101
0,0,1,0,1,0,2,1,2,1,10,-1,81,101
0,1,0,0,0,1,2,1,0,2,10,-1,88,101
1,2,0,2,0,0,0,1,2,1,10,-1,89,101
2,2,1,0,1,0,2,1,2,2,10,-1,77,101
0,0,1,1,2,1,2,0,1,2,10,-1,73,101
0,1,2,2,0,1,1,1,2,1,10,-1,84,101
1,1,0,1,0,2,0,0,0,1,10,-1,80,101
0,0,1,0,1,1,0,2,0,0,10,-1,88,101
2,2,0,2,1,0,0,2,1,0,10,-1,83,101
2,1,2,1,1,1,0,1,2,1,10,-1,89,101
0,2,2,1,2,1,1,2,0,0,10,-1,83,101
1,1,0,1,1,2,1,1,0,1,10,-1,83,101
0,2,0,2,2,1,1,2,0,1,10,-1,87,101
2,2,0,2,0,1,2,2,0,1,10,-1,90,101
2,1,0,0,2,1,2,0,0,1,10,-1,86,101
0,2,0,2,1,1,2,0,2,1,10,-1,83,101
2,1,0,1,2,1,1,1,2,1,10,-1,85,101
0,1,2,0,2,2,1,0,2,1,10,-1,83,101
2,1,2,1,0,1,0,2,1,0,10,-1,83,101
1,2,2,1,2,1,0,1,1,0,10,-1,89,101
0,2,1,1,2,2,2,0,1,0,10,-1,89,101
1,1,0,2,0,2,2,1,2,1,10,-1,87,101
2,1,1,1,0,0,1,2,0,2,10,-1,78,101
1,1,0,2,0,2,1,0,1,1,10,-1,77,101
1,0,2,2,0,2,0,0,1,1,10,-1,87,101
1,2,0,2,2,0,2,0,1,2,10,-1,81,101
2,1,1,2,1,0,1,2,1,1,10,-1,86,101
0,1,1,0,2,1,2,0,0,1,10,-1,86,101
2,1,2,2,2,1,0,1,0,2,10,-1,89,101
1,0,0,2,2,0,2,0,1,1,10,-1,83,101
1,2,1,2,1,2,0,0,2,1,10,-1,81,101
1,0,1,1,0,2,1,0,1,2,10,-1,85,101
1,1,2,1,0,2,0,1,2,2,10,-1,86,101
1,0,1,2,0,0,2,0,1,2,10,-1,88,101
0,1,0,0,2,1,1,0,2,1,10,-1,84,101
2,0,0,2,0,1,2,1,0,1,10,-1,90,101
1,2,0,1,2,2,0,0,0,1,10,-1,86,101
1,2,0,2,1,0,1,2,1,2,10,-1,83,101
0,2,1,1,1,1,0,0,2,0,10,-1,84,101
1,2,2,1,2,0,0,1,2,0,10,-1,89,101
0,2,2,0,2,1,2,2,0,2,10,-1,86,101
1,0,2,1,2,0,1,1,2,2,10,-1,84,101
2,2,0,2,1,1,1,2,0,2,10,-1,74,101
0,1,2,1,0,2,1,0,0,1,10,-1,83,101
2,2,0,0,2,2,0,1,2,2,10,-1,80,101
1,2,0,2,0,2,0,0,1,1,10,-1,87,101
2,0,0,1,0,0,2,2,1,2,10,-1,80,101
1,0,1,1,2,0,1,0,2,0,10,-1,87,101
1,1,0,2,2,0,2,1,2,1,10,-1,84,101
2,0,0,0,2,2,0,1,1,2,10,-1,80,101
1,2,0,1,2,2,2,0,1,0,10,-1,86,101
0,2,1,1,2,0,0,2,0,2,10,-1,80,101
0,2,2,0,1,2,0,0,1,2,10,-1,87,101
1,2,1,1,2,0,1,1,2,0,10,-1,83,101
0,2,0,2,1,2,0,1,0,2,10,-1,87,101
2,2,0,0,0,1,0,2,1,2,10,-1,79,101
0,0,2,1,1,1,0,2,1,0,10,-1,79,101
2,1,0,1,0,0,0,0,1,2,10,-1,81,101
0,0,1,1,1,0,1,2,2,0,10,-1,74,101
2,2,0,2,1,0,1,2,0,0,10,-1,86,101
0,2,1,2,1,1,1,1,2,0,10,-1,81,101
2,1,1,2,1,2,0,1,0,0,10,-1,78,101
2,2,0,2,2,2,0,1,2,0,10,-1,85,101
1,1,1,0,1,1,0,2,0,2,10,-1,89,101
1,1,2,2,1,1,2,0,1,1,10,-1,80,101
1,2,0,2,2,0,1,1,2,1,10,-1,87,101
0,2,2,1,0,0,2,0,1,2,10,-1,80,101
0,0,2,0,2,1,0,2,0,1,10,-1,80,101
0,1,1,0,1,1,2,1,1,0,10,-1,90,101
1,1,1,1,0,0,1,2,0,2,10,-1,80,101
1,0,0,0,2,2,1,0,2,1,10,-1,78,101
2,2,2,0,1,0,0,0,1,2,10,-1,76,101
0,0,1,1,0,2,1,2,0,1,10,-1,79,101
1,0,1,2,0,0,1,1,2,1,10,-1,90,101
0,2,0,2,1,1,2,2,1,0,10,-1,89,101
0,1,2,0,0,1,2,2,0,0,10,-1,86,101
1,2,1,0,0,2,2,2,0,2,10,-1,85,101
1,0,1,0,2,2,0,0,2,1,10,-1,89,101
2,0,2,2,0,2,1,2,2,0,10,-1,90,101
2,2,1,2,1,0,0,1,2,1,10,-1,80,101
0,0,1,1,0,0,1,2,0,0,10,-1,80,101
1,2,0,2,1,0,1,2,2,0,10,-1,86,101
1,2,1,2,1,2,1,0,1,1,10,-1,84,101
0,1,0,0,1,1,0,2,0,2,10,-1,88,101
2,2,0,1,0,0,0,2,1,2,10,-1,80,101
2,1,1,0,0,0,2,1,1,2,10,-1,81,101
2,0,0,2,0,1,0,2,1,1,10,-1,89,101
2,1,2,1,0,1,0,2,2,2,10,-1,89,101
1,0,2,2,0,2,1,2,1,1,10,-1,89,101
2,2,2,2,1,2,2,0,1,2,10,-1,83,101
1,0,2,0,2,1,0,2,2,2,10,-1,81,101
2,0,1,0,1,0,1,1,2,2,10,-1,87,101
2,2,0,2,0,1,0,2,2,1,10,-1,90,101
2,2,1,0,1,0,1,1,0,2,10,-1,78,101
2,1,1,0,2,2,1,2,0,1,10,-1,80,101
0,0,0,1,0,0,1,2,0,1,10,-1,79,101
0,2,0,1,2,2,0,1,0,0,10,-1,90,101
0,0,2,1,0,0,0,0,2,0,10,-1,81,101
0,1,1,0,1,1,1,1,2,0,10,-1,90,101
0,2,2,0,2,0,1,1,2,1,10,-1,79,101
0,1,2,0,1,0,2,0,1,1,10,-1,83,101
0,1,1,0,0,0,1,2,0,0,10,-1,86,101
0,0,0,1,0,1,2,1,0,0,10,-1,83,101
0,2,2,0,2,1,0,2,1,1,10,-1,81,101
2,0,1,2,0,0,0,1,2,2,10,-1,86,101
0,0,1,0,2,1,1,0,2,1,10,-1,83,101
1,1,1,2,2,0,2,2,0,1,10,-1,78,101
0,2,1,2,0,2,2,0,2,2,10,-1,85,101
2,0,1,1,2,0,1,0,0,0,10,-1,84,101
0,1,0,2,0,0,1,0,1,0,10,-1,80,101
1,1,2,1,1,2,2,0,1,1,10,-1,88,101
2,2,2,1,2,2,1,0,1,0,10,-1,89,101
0,0,1,0,1,2,1,0,0,2,10,-1,90,101
1,0,0,1,0,1,2,0,2,2,10,-1,78,101
0,2,2,2,1,2,0,0,2,0,10,-1,79,101
0,1,2,1,0,2,0,1,1,2,10,-1,86,101
1,0,1,0,2,0,1,0,2,2,10,-1,82,101
1,0,1,2,2,2,0,1,2,0,10,-1,85,101
2,2,1,2,1,2,2,0,1,0,10,-1,80,101
1,2,0,1,2,2,1,0,1,2,10,-1,85,101
0,2,0,0,2,1,1,2,0,0,10,-1,87,101
0,2,1,2,0,2,2,1,0,1,10,-1,85,101
0,0,2,2,0,0,1,0,2,1,10,-1,88,101
0,1,1,2,1,1,0,0,2,0,10,-1,80,101
2,2,2,0,2,0,0,2,1,2,10,-1,85,101
1,1,2,0,1,2,0,0,0,2,10,-1,84,101
0,2,0,1,1,2,1,0,1,2,10,-1,86,101
0,2,1,2,0,2,2,2,0,0,10,-1,85,101
0,0,2,1,2,1,0,2,0,0,10,-1,77,101
1,1,2,1,1,1,2,0,1,2,10,-1,85,101
1,2,2,1,2,0,2,1,0,0,10,-1,89,101
1,0,0,2,0,2,0,0,0,1,10,-1,83,101
0,2,1,2,0,0,2,1,0,2,10,-1,83,101
1,1,0,1,2,2,1,0,0,1,10,-1,81,101
2,2,0,0,2,0,2,2,1,2,10,-1,84,101
1,2,2,1,1,1,2,0,1,0,10,-1,86,101
2,2,0,2,0,0,2,1,2,1,10,-1,88,101
0,0,2,2,2,1,2,0,2,0,10,-1,77,101
0,2,2,0,1,0,2,1,0,2,10,-1,83,101
2,0,1,1,2,0,0,0,1,0,10,-1,84,101
2,1,2,0,1,0,2,0,0,1,10,-1,90,101
1,0,0,1,0,2,1,0,2,2,10,-1,81,101
1,1,0,1,0,2,0,2,1,0,10,-1,79,101
0,1,1,0,0,1,0,2,0,2,10,-1,86,101
1,0,0,0,0,1,2,0,0,2,10,-1,88,101
1,0,2,1,2,1,0,0,0,2,10,-1,83,101
2,2,1,2,1,0,1,0,2,1,10,-1,79,101
0,2,2,1,1,0,0,0,2,0,10,-1,82,101
2,1,2,2,1,0,1,0,2,2,10,-1,89,101
2,0,2,1,1,1,0,2,1,0,10,-1,82,101
0,1,0,2,0,2,0,2,1,0,10,-1,76,101
1,0,2,0,0,0,1,0,1,0,10,-1,81,101
0,0,1,0,2,2,2,0,1,0,10,-1,74,101
2,1,1,0,1,0,2,1,0,1,10,-1,87,101
1,0,1,1,2,2,2,2,0,1,10,-1,86,101
2,0,0,0,2,0,2,1,1,2,10,-1,81,101
2,0,1,2,2,0,1,2,1,1,10,-1,86,101
2,2,1,2,0,0,2,1,1,2,10,-1,81,101
1,0,1,0,2,0,2,1,1,1,10,-1,89,101
2,1,0,0,1,0,2,0,2,1,10,-1,89,101
1,1,0,1,0,2,2,0,1,1,10,-1,80,101
1,2,2,0,2,1,0,1,2,0,10,-1,79,101
2,1,1,0,1,0,1,1,1,2,10,-1,83,101
2,1,1,1,2,2,0,1,0,0,10,-1,86,101
2,1,1,2,1,0,2,1,0,0,10,-1,81,101
0,1,1,1,0,2,1,2,0,0,10,-1,79,101
1,2,1,0,1,2,1,1,2,1,10,-1,79,101
0,2,1,1,2,1,0,1,0,0,10,-1,89,101
1,2,0,1,0,2,2,2,0,2,10,-1,84,101
0,1,2,2,2,1,0,2,1,0,10,-1,78,101
1,2,2,1,1,2,1,0,1,0,10,-1,86,101
1,0,2,0,1,0,0,0,1,1,10,-1,85,101
1,2,1,2,1,0,0,2,2,1,10,-1,81,101
1,1,1,1,2,1,2,0,1,2,10,-1,74,101
1,1,1,2,2,1,2,0,1,0,10,-1,74,101
2,1,2,2,0,0,0,0,1,2,10,-1,86,101
2,0,1,2,2,0,1,1,2,1,10,-1,86,101
2,1,2,1,2,0,2,2,1,0,10,-1,85,101
1,2,1,0,1,0,1,0,2,1,10,-1,76,101
0,2,1,2,0,2,0,2,1,1,10,-1,85,101
1,1,2,1,2,0,2,1,1,0,10,-1,90,101
1,0,1,2,1,0,1,2,0,0,10,-1,86,101
0,1,1,0,1,2,0,2,0,1,10,-1,87,101
0,2,1,1,2,1,0,0,1,2,10,-1,88,101
1,1,2,1,0,0,1,0,2,1,10,-1,74,101
0,1,1,0,1,0,2,0,2,1,10,-1,89,101
1,2,0,1,1,2,0,2,1,2,10,-1,86,101
2,2,2,1,2,0,1,2,1,0,10,-1,90,101
0,2,2,2,1,1,0,2,1,0,10,-1,78,101
2,0,2,1,2,0,2,2,0,2,10,-1,79,101
1,1,2,2,0,2,2,1,0,1,10,-1,77,101
0,2,0,1,0,2,0,1,2,2,10,-1,86,101
0,1,0,0,0,1,2,2,2,0,10,-1,88,101
0,2,0,2,0,0,1,0,2,1,10,-1,89,101
2,0,2,2,0,1,2,0,2,1,10,-1,85,101
2,0,2,2,2,0,2,1,2,0,10,-1,86,101
0,1,2,0,0,1,2,0,2,2,10,-1,86,101
1,1,2,0,2,2,0,1,2,0,10,-1,79,101
1,2,1,1,2,0,1,2,1,0,10,-1,85,101
0,2,0,2,2,2,1,2,0,0,10,-1,89,101
1,0,2,2,1,0,1,2,1,2,10,-1,83,101
0,1,0,1,2,0,2,1,1,0,10,-1,81,101
1,2,1,1,2,2,1,0,1,1,10,-1,88,101
1,1,0,1,0,0,2,0,0,1,10,-1,82,101
